-127	25	155.343	400.000		2.000	2.000
-127	26	155.343	400.000		0.000	0.000
-127	27	155.343	400.000		0.000	0.000
-126	-31	155.343	400.000		0.000	0.000
-126	-30	155.343	400.000		0.000	0.000
-126	-29	155.343	400.000		3.000	3.000
-126	-28	155.343	400.000		0.000	0.000
-126	-27	155.343	400.000		1.000	1.000
-126	-26	155.343	400.000		3.000	3.000
-126	-25	155.343	400.000		3.000	3.000
-126	-24	155.343	400.000		3.000	3.000
-126	-23	155.343	400.000		1.000	1.000
-126	-22	155.343	400.000		4.000	4.000
-126	-21	155.343	400.000		4.000	4.000
-126	-20	155.343	400.000		5.000	5.000
-126	-19	155.343	400.000		5.000	5.000
-126	-18	155.343	400.000		4.000	4.000
-126	-17	155.343	400.000		4.000	4.000
-126	-16	155.343	400.000		2.000	2.000
-126	-15	155.343	400.000		4.000	4.000
-126	-14	155.343	400.000		4.000	4.000
-126	-13	155.343	400.000		8.000	8.000
-126	-12	155.343	400.000		6.000	6.000
-126	-11	155.343	400.000		7.000	7.000
-126	-10	155.343	400.000		8.000	8.000
-126	-9	155.343	400.000		7.000	7.000
-126	-8	155.343	400.000		14.000	14.000
-126	-7	155.343	400.000		15.000	15.000
-126	-6	155.343	400.000		8.000	8.000
-126	-5	155.343	400.000		10.000	10.000
-126	-4	155.343	400.000		13.000	13.000
-126	-3	155.343	400.000		11.000	11.000
-126	-2	155.343	400.000		11.000	11.000
-126	-1	155.343	400.000		8.000	8.000
-126	0	155.343	400.000		12.000	12.000
-126	1	155.343	400.000		8.000	8.000
-126	2	155.343	400.000		9.000	9.000
-126	3	155.343	400.000		13.000	13.000
-126	4	155.343	400.000		8.000	8.000
-126	5	155.343	400.000		11.000	11.000
-126	6	155.343	400.000		10.000	10.000
-126	7	155.343	400.000		11.000	11.000
-126	8	155.343	400.000		9.000	9.000
-126	9	155.343	400.000		12.000	12.000
-126	10	155.343	400.000		9.000	9.000
-126	11	155.343	400.000		5.000	5.000
-126	12	155.343	400.000		7.000	7.000
-126	13	155.343	400.000		7.000	7.000
-126	14	155.343	400.000		10.000	10.000
-126	15	155.343	400.000		4.000	4.000
-126	16	155.343	400.000		7.000	7.000
-126	17	155.343	400.000		2.000	2.000
-126	18	155.343	400.000		7.000	7.000
-126	19	155.343	400.000		5.000	5.000
-126	20	155.343	400.000		3.000	3.000
-126	21	155.343	400.000		1.000	1.000
-126	22	155.343	400.000		1.000	1.000
-126	23	155.343	400.000		2.000	2.000
-126	24	155.343	400.000		0.000	0.000
-126	25	155.343	400.000		1.000	1.000
-126	26	155.343	400.000		3.000	3.000
-126	27	155.343	400.000		2.000	2.000
-126	28	155.343	400.000		0.000	0.000
-126	29	155.343	400.000		1.000	1.000
-126	30	155.343	400.000		1.000	1.000
-126	31	155.343	400.000		0.000	0.000
-125	-35	155.343	400.000		0.000	0.000
-125	-34	155.343	400.000		1.000	1.000
-125	-33	155.343	400.000		0.000	0.000
-125	-32	155.343	400.000		1.000	1.000
-125	-31	155.343	400.000		3.000	3.000
-125	-30	155.343	400.000		1.000	1.000
-125	-29	155.343	400.000		2.000	2.000
-125	-28	155.343	400.000		1.000	1.000
-125	-27	155.343	400.000		3.000	3.000
-125	-26	155.343	400.000		3.000	3.000
-125	-25	155.343	400.000		6.000	6.000
-125	-24	155.343	400.000		9.000	9.000
-125	-23	155.343	400.000		4.000	4.000
-125	-22	155.343	400.000		7.000	7.000
-125	-21	155.343	400.000		9.000	9.000
-125	-20	155.343	400.000		10.000	10.000
-125	-19	155.343	400.000		5.000	5.000
-125	-18	155.343	400.000		9.000	9.000
-125	-17	155.343	400.000		10.000	10.000
-125	-16	155.343	400.000		9.000	9.000
-125	-15	155.343	400.000		6.000	6.000
-125	-14	155.343	400.000		7.000	7.000
-125	-13	155.343	400.000		11.000	11.000
-125	-12	155.343	400.000		12.000	12.000
-125	-11	155.343	400.000		12.000	12.000
-125	-10	155.343	400.000		18.000	18.000
-125	-9	155.343	400.000		14.000	14.000
-125	-8	155.343	400.000		12.000	12.000
-125	-7	155.343	400.000		18.000	18.000
-125	-6	155.343	400.000		20.000	20.000
-125	-5	155.343	400.000		21.000	21.000
-125	-4	155.343	400.000		16.000	16.000
-125	-3	155.343	400.000		19.000	19.000
-125	-2	155.343	400.000		21.000	21.000
-125	-1	155.343	400.000		15.000	15.000
-125	0	155.343	400.000		15.000	15.000
-125	1	155.343	400.000		20.000	20.000
-125	2	155.343	400.000		19.000	19.000
-125	3	155.343	400.000		13.000	13.000
-125	4	155.343	400.000		22.000	22.000
-125	5	155.343	400.000		14.000	14.000
-125	6	155.343	400.000		20.000	20.000
-125	7	155.343	400.000		18.000	18.000
-125	8	155.343	400.000		16.000	16.000
-125	9	155.343	400.000		13.000	13.000
-125	10	155.343	400.000		14.000	14.000
-125	11	155.343	400.000		18.000	18.000
-125	12	155.343	400.000		17.000	17.000
-125	13	155.343	400.000		15.000	15.000
-125	14	155.343	400.000		12.000	12.000
-125	15	155.343	400.000		12.000	12.000
-125	16	155.343	400.000		11.000	11.000
-125	17	155.343	400.000		10.000	10.000
-125	18	155.343	400.000		9.000	9.000
-125	19	155.343	400.000		2.000	2.000
-125	20	155.343	400.000		8.000	8.000
-125	21	155.343	400.000		10.000	10.000
-125	22	155.343	400.000		4.000	4.000
-125	23	155.343	400.000		6.000	6.000
-125	24	155.343	400.000		4.000	4.000
-125	25	155.343	400.000		2.000	2.000
-125	26	155.343	400.000		4.000	4.000
-125	27	155.343	400.000		3.000	3.000
-125	28	155.343	400.000		0.000	0.000
-125	29	155.343	400.000		3.000	3.000
-125	30	155.343	400.000		3.000	3.000
-125	31	155.343	400.000		1.000	1.000
-125	32	155.343	400.000		2.000	2.000
-125	33	155.343	400.000		2.000	2.000
-125	34	155.343	400.000		1.000	1.000
-125	35	155.343	400.000		0.000	0.000
-124	-39	155.343	400.000		2.000	2.000
-124	-38	155.343	400.000		1.000	1.000
-124	-37	155.343	400.000		1.000	1.000
-124	-36	155.343	400.000		0.000	0.000
-124	-35	155.343	400.000		0.000	0.000
-124	-34	155.343	400.000		0.000	0.000
-124	-33	155.343	400.000		0.000	0.000
-124	-32	155.343	400.000		0.000	0.000
